paper_id,source_title,canonical_title,keyword,review_decision,analysis_unit_type,source_pdf_path,source_pdf_sha256,canonical_pdf_path,canonical_pdf_sha256,page_count,text_source,canonical_text_path,canonical_text_sha256,canonical_text_chars,canonical_paragraph_count,abstract_present,analysis_ready,status,notes
7a42dd52852e,What's in design rationale?,What's in design rationale?,Design rationale,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7a42dd52852e.pdf,1d681f5ed912f30dcf3ea80ec267fdb30871ea1e074e1f91566ac3c59d556e08,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_450_20260811/ocr_pdfs/7a42dd52852e.pdf,40ac018b587cc61ca1e7de46f6aec29989484af881ecc6040cca0b7f2d755c51,31,ocrmypdf-tesseract-eng,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7a42dd52852e.txt,e43ba3543353690e3b8e4bf75679576de59406d8abe9d392222bf71f5004c521,76717,389,True,True,analysis_ready,Visually verified: page 1 is the target title page and the file contains the complete article through its final publisher page. The PDF is image-based and requires English OCR.
7afa6519f6fc,"The experience, dynamics and artifacts framework: towards a holistic model for designing serious and entertainment games","The experience, dynamics and artifacts framework: towards a holistic model for designing serious and entertainment games",Design frameworks,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7afa6519f6fc.pdf,f13e53b0e679405c4bfe0589115f26cac882b1119e72bdf95a6dcfe489579e48,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7afa6519f6fc.pdf,f13e53b0e679405c4bfe0589115f26cac882b1119e72bdf95a6dcfe489579e48,8,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7afa6519f6fc.txt,9a7c299b76797392f04507b78b3a0f3af8b3b24953aed4d6a098032e08d7789c,47912,195,True,True,analysis_ready,
7afe82160b59,Antipatterns in the creation of intelligent systems,Antipatterns in the creation of intelligent systems,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7afe82160b59.pdf,b8ab12f8dea26ce3c934d5b5af9ecea70a7865595e607aa328e329fda57197ac,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7afe82160b59.pdf,b8ab12f8dea26ce3c934d5b5af9ecea70a7865595e607aa328e329fda57197ac,5,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7afe82160b59.txt,5860210fb87daefe2927b3b8cb2a6567b6a6935566383f77cd93716e3867f16d,26638,110,True,True,analysis_ready,
7b15d81000db,The anatomy of a design theory,The anatomy of a design theory,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7b15d81000db.pdf,7612bc2a16080ddead4d86b7d52973b46175a4ecbb27b5985a776775c6db60c8,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7b15d81000db.pdf,7612bc2a16080ddead4d86b7d52973b46175a4ecbb27b5985a776775c6db60c8,26,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7b15d81000db.txt,ff5a9a52d2bce69d7b9254ef6d87ddb4f70331140f9a7a31038792d6c9755915,106844,522,True,True,analysis_ready,
7baa1d9ec242,New Design Knowledge and the Fifth Order of Design,New Design Knowledge and the Fifth Order of Design,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7baa1d9ec242.pdf,99f8eff9eb40a7af860da81c98a91bda2c097df83abcbf98c0dc7466daa95144,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7baa1d9ec242.pdf,99f8eff9eb40a7af860da81c98a91bda2c097df83abcbf98c0dc7466daa95144,14,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7baa1d9ec242.txt,6c2ecf1d7385c5f9966552226da445c14e124b5ba1e3d6a00488186863ca1ea1,51739,195,True,True,analysis_ready,
7c4d2eb91f51,Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering,Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7c4d2eb91f51.pdf,281bd5723490311d136cc905ee8e64a0a348889b2e5bce9352e467cbeaa6b046,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7c4d2eb91f51.pdf,281bd5723490311d136cc905ee8e64a0a348889b2e5bce9352e467cbeaa6b046,6,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7c4d2eb91f51.txt,d86880eda0f23515afdc7212d306e9f6533d31052e87d9498abd995a5f9601a2,33330,164,True,True,analysis_ready,
7cb073ebacac,Formal system for the expression of target-oriented design heuristics,Formal system for the expression of target-oriented design heuristics,Design Heuristics,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7cb073ebacac.pdf,93d1da1240b4cf10532c91e226f868658bf1cf63199f30134101207cad997a12,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7cb073ebacac.pdf,93d1da1240b4cf10532c91e226f868658bf1cf63199f30134101207cad997a12,12,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7cb073ebacac.txt,f7bf9068a807d276501526c3ea2274100743d296aefaca188f56bde66dc34696,42134,192,True,True,analysis_ready,
7d5d566e7d9b,What should we expect from research through design?,What should we expect from research through design?,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d5d566e7d9b.pdf,17ca774d440e6f3dc4345ed22ac1561b53d12fc92fccf8f0b077349a48951331,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d5d566e7d9b.pdf,17ca774d440e6f3dc4345ed22ac1561b53d12fc92fccf8f0b077349a48951331,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7d5d566e7d9b.txt,49c225110dceb6e91c54b9982336d1da1b9f2bea316f148803921b1fe6e9f2e0,42291,179,True,True,analysis_ready,
7d6de5f94a84,(Re)Defining Restorative and Regenerative Urban Design and Their Relation to UNSDGs—A Systematic Review,(Re)Defining Restorative and Regenerative Urban Design and Their Relation to UNSDGs—A Systematic Review,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d6de5f94a84.pdf,aa91186c5c0cc1089964574d9c7f4af72feb760ed8a097d095f10db1850c52b6,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d6de5f94a84.pdf,aa91186c5c0cc1089964574d9c7f4af72feb760ed8a097d095f10db1850c52b6,29,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7d6de5f94a84.txt,74e5305330ae20959e494d336c7a4df7836349987f0a4b1e005c7451f72d8ca8,113573,570,True,True,analysis_ready,
7d99b05f405e,Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository,Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d99b05f405e.pdf,ad1dfcbfcdf022bb75a2d10861c9c4c40e3749d006def25f3a25de3e0cfcfddb,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7d99b05f405e.pdf,ad1dfcbfcdf022bb75a2d10861c9c4c40e3749d006def25f3a25de3e0cfcfddb,13,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7d99b05f405e.txt,ea9496d7d997117831f3b7f421c38b021e206774ea4647b7d09d9fdfaa51b590,63623,339,True,True,analysis_ready,
7e095752d24c,Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children,Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children,Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7e095752d24c.pdf,d2e7abe8811ef0152a7ffb6037e18d60e3c0c0371e844976eec61677b459081e,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7e095752d24c.pdf,d2e7abe8811ef0152a7ffb6037e18d60e3c0c0371e844976eec61677b459081e,14,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7e095752d24c.txt,ecb83cb29b2fa1b568456194622f828c64594aec95fd194e6ca2fc3cdb26fe36,111861,519,True,True,analysis_ready,
7ebbe03ea0d8,Autobiographical design in HCI research: designing and learning through use-it-yourself,Autobiographical design in HCI research: designing and learning through use-it-yourself,Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7ebbe03ea0d8.pdf,3e85cc5ccddf45f0aa58732a11e5cd601089e3491f817af8d7f3fe99ea77fbe4,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7ebbe03ea0d8.pdf,3e85cc5ccddf45f0aa58732a11e5cd601089e3491f817af8d7f3fe99ea77fbe4,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7ebbe03ea0d8.txt,9de920538ba8c3047385bcd15c7fafaa5394f43f75158e19992525bc4b7bb325,56053,268,True,True,analysis_ready,
7f7baeb83bac,A theoretical framework on embodiment in digital design,A theoretical framework on embodiment in digital design,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7f7baeb83bac.pdf,11f9ce074c2b14ab34b9b46878606210cd283efdca824df27ff72452d1e0e9d9,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/7f7baeb83bac.pdf,11f9ce074c2b14ab34b9b46878606210cd283efdca824df27ff72452d1e0e9d9,11,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/7f7baeb83bac.txt,a9b0c8beba1cee670f523ee5eb26d3d095f1e13fde25a9d6a9582c8e34713551,49234,262,True,True,analysis_ready,
804431d6f285,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/804431d6f285.pdf,3dd8617558ba4daf5b6f287e42786e9e4e137ed94a45ba11cae431efdadb0609,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/804431d6f285.pdf,3dd8617558ba4daf5b6f287e42786e9e4e137ed94a45ba11cae431efdadb0609,9,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/804431d6f285.txt,e1badfb4ca8f811c8b85cd3b34e8ac5a1549f663a2de78fec2a200876697ea80,38354,202,True,True,analysis_ready,
8107b8d7a099,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,Design theory,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8107b8d7a099.pdf,ebaea4666eb5a26d0aa0033623e75b10c038d552a0b9cb112b6aac7150048c9a,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8107b8d7a099.pdf,ebaea4666eb5a26d0aa0033623e75b10c038d552a0b9cb112b6aac7150048c9a,5,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/8107b8d7a099.txt,1af9e52837161f12ac38acc1a9efbbed657cbb836cc128705b4e6d7a5ff1b3d9,29976,9,True,True,analysis_ready,Visually verified: page 1 is the target title page and page 5 ends with references. Embedded font encoding makes extracted text unreadable; OCR or a replacement text source is required.
81c74e1bcf00,Evaluation of the relationship between studies of design research and design process in the field of architecture: a systematic review,Evaluation of the relationship between studies of design research and design process in the field of architecture: a systematic review,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/81c74e1bcf00.pdf,2b69e008fb375c4253ac353259b0d1d2820d1a7fa2bc3db986d2ec007d4010d0,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/81c74e1bcf00.pdf,2b69e008fb375c4253ac353259b0d1d2820d1a7fa2bc3db986d2ec007d4010d0,29,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/81c74e1bcf00.txt,365d26e2bdde83f447836decf14bee482e21ceb24747dcf178e139656a6959d4,71910,358,True,True,analysis_ready,
82f49b5a1905,SOLUTION REPERTOIRE,SOLUTION REPERTOIRE,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/82f49b5a1905.pdf,cfa76000c71b2c7f62b897ace6448fc35f61629695704b0cb17065aa21300168,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/82f49b5a1905.pdf,cfa76000c71b2c7f62b897ace6448fc35f61629695704b0cb17065aa21300168,6,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/82f49b5a1905.txt,27383b237878ebf41cfa9b836dc8d70bb0c910ab3f79fcaa3d8cc75f21565185,27094,128,True,True,analysis_ready,
8391308bc194,"Design creativity for transitions: C-K/Topos, an advanced design theory for creative preservation","Design creativity for transitions: C-K/Topos, an advanced design theory for creative preservation",Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8391308bc194.pdf,91d5a6ba675ff400c82bd564de3c2e13f3325aad4723debe91548ec21bd8a3ad,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8391308bc194.pdf,91d5a6ba675ff400c82bd564de3c2e13f3325aad4723debe91548ec21bd8a3ad,31,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/8391308bc194.txt,b79b3d14a5933fcf3765d72915913ff4d5399d83efcf8c4375ee15b3c52af1ef,96153,379,True,True,analysis_ready,
8393d36cff90,An overview of human-computer interaction patterns in pervasive systems,An overview of human-computer interaction patterns in pervasive systems,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8393d36cff90.pdf,ce8239296490becc9b986417e85ab75b90b0340269cb20722e9d9c7754b8fb80,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/8393d36cff90.pdf,ce8239296490becc9b986417e85ab75b90b0340269cb20722e9d9c7754b8fb80,6,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/8393d36cff90.txt,08583ff5e43269a818f63c0505b061974f884c4c167970c9729e2eea858ec59e,37002,170,True,True,analysis_ready,
83d1ebe7d6c0,Design Theory in Information Systems,Design Theory in Information Systems,Design theory,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/83d1ebe7d6c0.pdf,cb5ea4af6d8cf61b720f0e2fd4bab0eff8092910b2fc7d6add9e7c3ecf43847d,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/83d1ebe7d6c0.pdf,cb5ea4af6d8cf61b720f0e2fd4bab0eff8092910b2fc7d6add9e7c3ecf43847d,9,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/83d1ebe7d6c0.txt,6c7eae6df04cc05bb7ba1c0594f6ced824cbb15ac512f7d762e0e429568b10f8,42288,225,True,True,analysis_ready,Visually verified: page 1 is the target title page and page 9 completes the references.
84cf9697f69d,Building an information system design theory for vigilant EIS,Building an information system design theory for vigilant EIS,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/84cf9697f69d.pdf,d0cc7fea322d58354085aaecd174a041a12cc46c9809f52e2e2086ad4921dc02,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_450_20260811/ocr_pdfs/84cf9697f69d.pdf,b401a408f08af24f1418e5ba514976550f004be08d399c4428e8b0da50391e9d,24,ocrmypdf-tesseract-eng,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/84cf9697f69d.txt,3e228bd41c41ac0b81323f40374d69b38d87c6ae6286e3199ac672a13fb1b040,79023,420,True,True,analysis_ready,
858cd2d5608b,How to gamify? A method for designing gamification,How to gamify? A method for designing gamification,Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/858cd2d5608b.pdf,35f39074fa64d85426bc17d90de8d63e613b007a6c7ec2f4f071f4d480451a3a,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/858cd2d5608b.pdf,35f39074fa64d85426bc17d90de8d63e613b007a6c7ec2f4f071f4d480451a3a,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/858cd2d5608b.txt,04db5cd5635bad2a5486efe6a25081af71d4bd9d2b765bc41363082d59976997,47868,267,True,True,analysis_ready,
85ba95ab4fa0,"Six Guidelines for Trustworthy, Ethical and Responsible Automation Design","Six Guidelines for Trustworthy, Ethical and Responsible Automation Design",Design Guidelines,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/85ba95ab4fa0.pdf,62786c2d7d80fb33aea96dec6bab81cd8a48eaf3f581c246d421a27caf424cd0,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/85ba95ab4fa0.pdf,62786c2d7d80fb33aea96dec6bab81cd8a48eaf3f581c246d421a27caf424cd0,22,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/85ba95ab4fa0.txt,d56431db91e72dd49d88722f35c21db993d35ea4fea07719f3f8d978d85a5116,72314,137,True,True,analysis_ready,
85c3a6761bcc,Designing Process Guidance Systems,Designing Process Guidance Systems,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/85c3a6761bcc.pdf,1d177398e93eedc786943265fae8fb87b96c544c152c72bdc46730ccc5e95957,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/85c3a6761bcc.pdf,1d177398e93eedc786943265fae8fb87b96c544c152c72bdc46730ccc5e95957,61,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/85c3a6761bcc.txt,81e8f864266c27555b5d4ecf6eb1f306963e25bf358929a9a109d3b9de3e20ce,134937,684,True,True,analysis_ready,
86405f99f015,The design theory nexus,The design theory nexus,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/86405f99f015.pdf,91cab15414f5534174c89c839c025c5831cc8d0796698a798ef2f1bf864ae393,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/86405f99f015.pdf,91cab15414f5534174c89c839c025c5831cc8d0796698a798ef2f1bf864ae393,26,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/86405f99f015.txt,4c2d352fdd5dd74bba8b8f9fe5ee09b851e09cf02dd3d63c4b555c9d5f64e2a9,112652,611,True,True,analysis_ready,
866322a64dc5,Healthy Eating Design Guidelines for School Architecture,Healthy Eating Design Guidelines for School Architecture,Design Guidelines,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/866322a64dc5.pdf,3b909ec220ad2293feb270b037852bdd36770f361a92b224e2e36ec05de285e1,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/866322a64dc5.pdf,3b909ec220ad2293feb270b037852bdd36770f361a92b224e2e36ec05de285e1,12,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/866322a64dc5.txt,23d25432177374da2c3afd8b6001eb45fa31f91596dc7d6246c97bc2cef33156,306749,12,True,True,analysis_ready,Visually verified: page 1 is the target title page and page 12 is the article's final publisher-information page.
866d8935b9e0,"Issues critical to the development of design history, design rationale and design intent systems","Issues critical to the development of design history, design rationale and design intent systems",Design rationale,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/866d8935b9e0.pdf,a81b935bf7d09ba275c7f3a36b8c9380697c1932ae6e764dfd2e79f68c7b107d,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/866d8935b9e0.pdf,a81b935bf7d09ba275c7f3a36b8c9380697c1932ae6e764dfd2e79f68c7b107d,11,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/866d8935b9e0.txt,f72d1008067ddae482e0352502b18020b7b9ef89483c3843cfd1aea0b05f59f6,48469,267,True,True,analysis_ready,
86f2cddcc51d,A granular view of knowledge development in design science research,A granular view of knowledge development in design science research,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/86f2cddcc51d.pdf,84e4461a917e212e2b10dba74533de60de90a5a71160c838e40de186fe9a659d,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/86f2cddcc51d.pdf,84e4461a917e212e2b10dba74533de60de90a5a71160c838e40de186fe9a659d,12,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/86f2cddcc51d.txt,8c085e36cc2abf7d99d20e0fa5ee916112b0624400b43144d61d5d401fa43aa9,32463,170,True,True,analysis_ready,
87713959435f,"Know-about, Know-that, Know-how: A Model for Moving Between Theory and Design Practice","Know-about, Know-that, Know-how: A Model for Moving Between Theory and Design Practice",Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87713959435f.pdf,022e95f79f4f9e9b7f5ed62fcc2fc3fe6f1c8e412c284d18fa49d520efed3e49,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87713959435f.pdf,022e95f79f4f9e9b7f5ed62fcc2fc3fe6f1c8e412c284d18fa49d520efed3e49,140,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/87713959435f.txt,10322679e229ab831912016a8be5c70b9e215fefcf693f3f8f2dd7f451f13c22,303694,1369,True,True,analysis_ready,
877ae1e561a7,SoK: Agentic Skills - Beyond Tool Use in LLM Agents,SoK: Agentic Skills - Beyond Tool Use in LLM Agents,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/877ae1e561a7.pdf,cb786adbdf3abdf7bd22066c1984b47de3ef787d732dd6594e51d74a3d8db9b5,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/877ae1e561a7.pdf,cb786adbdf3abdf7bd22066c1984b47de3ef787d732dd6594e51d74a3d8db9b5,20,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/877ae1e561a7.txt,2d6dced40e603575ed358afdb799b23d8abb2b3da569bad64938ac21fe9fcd71,113218,520,True,True,analysis_ready,
878cf959ac53,Designerly Research Methods and Researcherly Design Methods,Designerly Research Methods and Researcherly Design Methods,Design methods,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/878cf959ac53.pdf,2a9ffa537571355a9128a1ba54b7be606bfe393e6b072136dbe49f4603f144c1,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/878cf959ac53.pdf,2a9ffa537571355a9128a1ba54b7be606bfe393e6b072136dbe49f4603f144c1,17,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/878cf959ac53.txt,4b77dac372de54ae45fd0a427359f439681e5092d5a07d1d82d823885ed34cc6,41487,185,True,True,analysis_ready,"Visually verified: English title and abstract begin on page 1, the main body is in English, and page 17 completes the references. Portuguese and Spanish abstracts are translations only."
87b61e77d082,Analysis patterns,Analysis patterns,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87b61e77d082.pdf,7afd410b522dc54e5db4a0951546ddf6cbf9dec7e5e3e1eb3dcf176747c6e1da,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87b61e77d082.pdf,7afd410b522dc54e5db4a0951546ddf6cbf9dec7e5e3e1eb3dcf176747c6e1da,470,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/87b61e77d082.txt,4d4cc2e9f0abeac86c9fad427ae817f3e1a6eee7697cac849a1dafc1f5b31960,1081430,5309,True,True,analysis_ready,
87c5da85b30a,The Evolution of Software Design Patterns: An In-Depth Review,The Evolution of Software Design Patterns: An In-Depth Review,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87c5da85b30a.pdf,ae1513688296cf153196fdbb55d94a8f1531c767c08a01b352327e68d34d7aa1,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/87c5da85b30a.pdf,ae1513688296cf153196fdbb55d94a8f1531c767c08a01b352327e68d34d7aa1,5,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/87c5da85b30a.txt,17c9f895bbe4604464ab5c8f5d560517bb7a678eec84a22293131d0b6504f65a,20909,118,True,True,analysis_ready,
885a1eee70e3,"The Design of Business Models: What, How and Why","The Design of Business Models: What, How and Why",Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/885a1eee70e3.pdf,d50572328ff3fd1cce27841843e38effef76a9aaa04bb9dbe463d8ba67e4511d,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/885a1eee70e3.pdf,d50572328ff3fd1cce27841843e38effef76a9aaa04bb9dbe463d8ba67e4511d,18,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/885a1eee70e3.txt,268b61ec3b07720837bb86368b1f278d1c9dc20d56bcf5ef89af867972c5b853,63322,265,True,True,analysis_ready,
892ad7622adf,"Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault–Nissan Alliance “Common Module Family” Architecture","Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault–Nissan Alliance “Common Module Family” Architecture",Design Rules,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/892ad7622adf.pdf,8d4cfb24adc99a5fc8740088a7a0f3eac959eaae65ab6143b8b89c3817a2beaf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/892ad7622adf.pdf,8d4cfb24adc99a5fc8740088a7a0f3eac959eaae65ab6143b8b89c3817a2beaf,22,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/892ad7622adf.txt,fb034636c9c741db7815a6eb29c0cc8c8d404534df3db7dcd07dd1d82f6293ab,98606,331,True,True,analysis_ready,
