paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
7ebbe03ea0d8,Design methods,Autobiographical design in HCI research: designing and learning through use-it-yourself,"Neustaedter, Carman and Sengers, Phoebe",2012,Proceedings of the Designing Interactive Systems Conference,10.1145/2317956.2318034,https://doi.org/10.1145/2317956.2318034,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1739490032196045,182,False,-0.47422493,-3.293124
7f7baeb83bac,Design knowledge,A theoretical framework on embodiment in digital design,S. A≈üut; A. Erdem,2024,Journal of Design for Resilience in Architecture and Planning,,https://www.semanticscholar.org/paper/999c3e425c176f6b5edd863d167d256744852b1e,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09881222248077393,26,False,-0.73950654,-2.8388374
804431d6f285,Design theory,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,"Lindahl, M. (1, 2); Sundin, E. (1, 2); √ñstlin, J. (1, 2); Bj√∂rkman, M. (1, 2)",2006,Innovation in Life Cycle Engineering and Sustainable Development,10.1007/1-4020-4617-0_8,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1934412717819214,201,False,1.6552731,-4.0740447
8107b8d7a099,Design theory,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,S. Iqbal,2022,,10.1109/CSP55486.2022.00015,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1378265619277954,111,False,0.84895015,-5.559444
82f49b5a1905,Design knowledge,SOLUTION REPERTOIRE,"van Turnhout, Koen (1); Smits, Aletta (1)",2021,"Proceedings of the 23rd International Conference on Engineering and Product Design Education, E and PDE 2021",,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11565196514129639,66,False,0.13406551,-4.34289
8393d36cff90,Design Patterns,An overview of human-computer interaction patterns in pervasive systems,"Wilde, Adriana G. (1); Bruegger, Pascal (1); Hirsbrunner, B√©at (1)",2010,"Proceedings - 2010 International Conference on User Science and Engineering, i-USEr 2010",10.1109/IUSER.2010.5716740,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.08991289138793945,9,False,2.778522,-0.940363
83d1ebe7d6c0,Design theory,Design Theory in Information Systems,S. Gregor,2002,Australasian Journal of Information Systems,,https://www.semanticscholar.org/paper/aa849c3dea50cd7496aac43c8aea0c53fc070505,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08782434463500977,9,False,0.70155364,-5.5895157
85ba95ab4fa0,Design Guidelines,"Six Guidelines for Trustworthy, Ethical and Responsible Automation Design","Jel√≠nek, Matou≈° ; Schlicker, Nadine ; de Visser, Ewart",2025,arXiv,10.48550/arXiv.2508.02371,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.184259295463562,191,False,1.1091111,-2.4450905
85c3a6761bcc,Design theory,Designing Process Guidance Systems,Stefan Morana; Julia Kr√∂nung; A. Maedche; Silvia Schacht,2019,Journal of the AIS,,https://www.semanticscholar.org/paper/5e51d43088f2281205feb89ba8a66707f5498104,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11895370483398438,74,False,0.678301,-4.2562065
866322a64dc5,Design Guidelines,Healthy Eating Design Guidelines for School Architecture,T. Huang; D. S√∏rensen; Steven Davis; L. Frerichs; Jeri Brittin; Joseph Celentano; Kelly Callahan; M. Trowbridge,2013,Preventing Chronic Disease,,https://www.semanticscholar.org/paper/8cf045de91534b74094162cb036d8acb5a6c74c4,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.3061438798904419,227,False,0.2637581,-1.8896482
866d8935b9e0,Design rationale,"Issues critical to the development of design history, design rationale and design intent systems","Ullman, David G. (1)",1994,"American Society of Mechanical Engineers, Design Engineering Division (Publication) DE",,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09210062026977539,15,False,2.851967,-4.1459084
878cf959ac53,Design methods,Designerly Research Methods and Researcherly Design Methods,R. Sosa,2020,,,https://www.semanticscholar.org/paper/3c1e79eab204a59ccd27f91f5c60a8bc77fd660a,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09657633304595947,23,False,-0.15497687,-3.5194433
885a1eee70e3,Design methods,"The Design of Business Models: What, How and Why",Lorenzo Massa,2024,Journal of Business Models,,https://www.semanticscholar.org/paper/4ddeee32ce878180b4aa8e380f01a51103dc9b26,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10990941524505615,51,False,1.2766428,-4.4684267
892ad7622adf,Design Rules,"Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault–Nissan Alliance “Common Module Family” Architecture",R. Sanchez; T. Shibata,2018,"Journal of Open Innovation: Technology, Market and Complexity",,https://www.semanticscholar.org/paper/f0c8dde0db23ccabc0cd5d3499399bdb253bdf5c,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.21911925077438354,214,False,1.6136768,-3.651967
8aeb26c1e21d,Design Rules,Steps toward a cognitive engineering: Design rules based on analyses of human error,"Norman, Donald A.",1982,Proceedings of the 1982 Conference on Human Factors in Computing Systems,10.1145/800049.801815,https://doi.org/10.1145/800049.801815,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11644935607910156,68,False,1.3032765,-2.3720832
8eb8539b9712,Design principles,Designing Dialogic Disclaimers: Principles for Ethical Conversational Design in LLM Interfaces,"Cheng, Theodore H",2025,Proceedings of the 7th ACM Conference on Conversational User Interfaces,10.1145/3719160.3737640,https://doi.org/10.1145/3719160.3737640,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1972978711128235,205,False,0.05899103,-2.808272
8f065cfd18a4,Design knowledge,Pattern language: A framework for learning,A. Jessop,2004,European Journal of Operational Research,,https://www.semanticscholar.org/paper/22ed7807be2712d6f37c6d4ad6b09ffb3525480e,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.09161925315856934,11,False,3.5681403,-0.734269
9020aa145571,Design Guidelines,A Process Framework for Designing Software Reference Architectures for Providing Tools as a Service,Muhammad Aufeef Chauhan; M. Babar; Christian W. Probst,2016,International Conference on Product Focused Software Process Improvement,,https://www.semanticscholar.org/paper/67ea5b36bfc4ea94e7fb7aa36c54bef831deb69e,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.1920173168182373,52,False,3.1957371,-2.886477
9049c4d2bbec,Design theory,Towards a design theory of blended learning curriculum,Ronghuai Huang (1); Ding Ma (1); Haisen Zhang (1),,"Hybrid Learning and Education. First International Conference, ICHL 2008",10.1007/978-3-540-85170-7_6,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.16443473100662231,168,False,0.18640167,-1.8223685
91ac41f73380,Design theory,Knowing the Unknowable: Understanding and Measuring Design Impact Across Disciplines and Scale,Ashreya M. Venkatesh; Arianne X. Collopy; G. Loo; K. Sng; Daniel D. Jensen; Kris Wood,2021,,,https://www.semanticscholar.org/paper/f8112d8b9e2da1801b40f5ecf119a41f9b7d6a78,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13520896434783936,105,False,-0.03714046,-3.5891926
92fd41483399,Design theory,Design exemplars for synchronous e-learning: A design theory approach,"Hrastinski, S. (1); Keller, C. (2); Carlsson, S.A. (3)",,Computers & Education,10.1016/j.compedu.2010.02.025,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13008618354797363,95,False,0.80887634,-5.2904673
93bb03ac03b6,Design principles,Design principles for data analysis,"McGowan, Lucy DAgostino (1); Peng, Roger D. (2); Hicks, Stephanie C. (2)",2021,arXiv,,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1422595977783203,127,False,0.98020846,-4.2043834
94347a49c12b,Design methods,Using System Dynamics to Construct Design Theory for Community Information Systems,A. Moor,2007,Journal of Community Informatics,,https://www.semanticscholar.org/paper/9898a05d24456f06fae80b2792799f42c78e97c2,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10893911123275757,46,False,0.972107,-5.525328
94bc88b88ae6,Design knowledge,Design knowledge in the artistic–aesthetic development and transformation of the world,Charikova Irina; Zhadanov Viktor; Kiryakova Aida,2019,MATEC Web of Conferences,,https://www.semanticscholar.org/paper/4ed4e5d7bea333c04880c9e67cd730ee9463610f,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11413437128067017,61,False,-0.94964266,-4.3523297
95c2b3d44aff,Design methods,Multiple forms of applications and impacts of a design theory -ten years of industrial applications of C-K theory,A. Hatchuel; P. Masson; B. Weil; Marine Agogu√©; A. Kazak√ßi; S. Hooge,2016,,,https://www.semanticscholar.org/paper/5975acb4d5d895ad651694e7ae4694f8abac61d2,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1414247751235962,119,False,0.6892755,-5.939818
95eee570b8f1,Design knowledge,Accumulating design knowledge: A mechanisms-based approach,"Rothe, Hannes (1); Wessel, Lauri (2); Barquet, Ana Paula (3)",2020,Journal of the Association for Information Systems,10.17705/1jais.00619,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11106979846954346,57,False,-0.9891888,-5.015102
96dd29c8f345,Design principles,Data Mesh: A Systematic Gray Literature Review,"Goedegebuure, Abel and Kumara, Indika and Driessen, Stefan and Van Den Heuvel, Willem-Jan and Monsieur, Geert and Tamburri, Damian Andrew and Nucci, Dario Di",2024,ACM Comput. Surv.,10.1145/3687301,https://doi.org/10.1145/3687301,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.19295918941497803,200,False,1.3951328,-5.1442976
994d28d55eb8,Design Heuristics,From human factors to human actors to human crafters,"Maceli, Monica and Atwood, Michael",2011,Proceedings of the 2011 IConference,10.1145/1940761.1940775,https://doi.org/10.1145/1940761.1940775,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12706035375595093,88,False,-0.6340343,-3.2525978
9d158233f041,Design knowledge,Guidelines supporting the formulation of design principles,"Cronholm, Stefan (1); G√∂bel, Hannes (1)",2018,ACIS 2018 - 29th Australasian Conference on Information Systems,10.5130/acis2018.ak,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.07983750104904175,5,False,0.6171541,-3.806893
9ddabd46988b,Design Patterns,Towards project communication management patterns,Karolina Muszy≈Ñska,2016,,,https://www.semanticscholar.org/paper/32151fad667b576649833919a71f37d315c43c48,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.09703660011291504,14,False,3.678603,-1.0917246
9eda131748eb,Design knowledge,Engineering Design Principles for HCI as a Way Forward for HCI Design Knowledge,"Long, J. (1); Cummaford, S. (2); Stork, A. (3)",,"HCI Design Knowledge: Critique, Challenge, and a Way Forward. Synthesis Lectures on Human-Centered Informatics",10.1007/978-3-031-79209-0_10,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1394108533859253,114,False,0.68354857,-2.4744837
9eecf23c4ce7,Design Heuristics,Design Heuristics for Web-Based Severe Weather Risk Communication,"Jit, Sophia and Leiva, Amanda and Bicksler, Rebecca and Soden, Robert",2025,Proceedings of the 2025 ACM SIGCAS/SIGCHI Conference on Computing and Sustainable Societies,10.1145/3715335.3735482,https://doi.org/10.1145/3715335.3735482,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.19415736198425293,202,False,0.73564446,-0.6020336
9f4dbd790fe7,Design Heuristics,Design Heuristics in Innovative Products,"Yilmaz, S.; Seifert, C. (1); Daly, S.R. (2); Gonzalez, R. (1)",,Journal of Mechanical Design,10.1115/1.4032219,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14268994331359863,130,False,0.5510427,-0.5633483
9f9f7295ec8c,Design theory,Affordance based design: a relational theory for design,"Maier, J. (1); Fadel, G. (1)",,Research in Engineering Design,10.1007/s00163-008-0060-3,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11461502313613892,63,False,0.6368942,-4.7139654
a0d1057f0acb,Design Patterns,Pattern approach to interaction design,"Borchers, Jan O. (1)",2000,"Proceedings of the Conference on Designing Interactive Systems: Processes, Practices, Methods, and Techniques, DIS",,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.12722450494766235,33,False,3.191904,-0.83021563
a1a2a51ae22e,Design theory,Incommensurability in design science: Which comes first-Theory or artefact?,"Davern, Michael (1); Parkes, Alison (1)",2010,Information Systems Foundations: The Role of Design Science,10.22459/isf.12.2010.04,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14477574825286865,135,False,-0.2352826,-5.628979
a21900f84443,Design theory,Undesigning technology: considering the negation of design by design,"Pierce, James",2012,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2207676.2208540,https://doi.org/10.1145/2207676.2208540,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.16077721118927002,160,False,-1.0794009,-3.244429
a3bc8ece9d73,Design Patterns,Use of design patterns in analogy-based design,"Goel, A.K. (1); Bhatta, S.R.",,Advanced Engineering Informatics,10.1016/j.aei.2004.09.003,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.11873984336853027,25,False,3.6264424,-1.9507219
a707fd62833a,Design knowledge,Tracing the tensions surrounding understandings of agency and knowledge in technology design,Ruth Neubauer; E. Bohemia; K. Harman,2019,Conference Proceedings of the Academy for Design Innovation Management,,https://www.semanticscholar.org/paper/4acc5b8aa733c7fa82f49703473735aeb54c7095,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1186361312866211,73,False,-0.94386953,-3.4170394
a74bec243b7f,Design Patterns,Universal Structural-Semantic Model of Design Patterns,S. Vlajic; A. Trujic; M. Milic; D. Savic; A. Poledica,2026,,10.1109/IT67293.2026.11435724,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.1727982759475708,45,False,3.55243,-1.9907987
a7e06450729f,Design knowledge,Game Design as an Autonomous Research Subject,"Neves, P.P. (1); Zagalo, N. (2)",,Information,10.3390/info12090367,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12561547756195068,86,False,-1.2321106,-1.721833
a883ec94b37a,Design knowledge,Causal design knowledge: Alternative representation method for product development knowledge management,Kyoung-Yun Kim (1); Yun Seon Kim (1),,Computer Aided Design,10.1016/j.cad.2011.05.005,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14096063375473022,117,False,-1.0946771,-5.180681
a9303960f19a,Design Patterns,Abstraction in computer science,"Colburn, Timothy (1); Shute, Gary (1)",2007,Minds and Machines,10.1007/s11023-007-9061-7,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.14469146728515625,40,False,3.148102,-2.1771138
ab97fa9e6ec7,Design rationale,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",L. Bronner; Jerry-Daryl Fletcher,2011,2006 Fall ASEE Middle Atlantic Section Conference Proceedings,,https://www.semanticscholar.org/paper/40f61a83349d805ce7200a1424e4aa6df3e58313,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12333202362060547,81,False,3.0485706,-4.1310034
ac2f5510db32,Design methods,Beyond geometric complexity: a critical review of complexity theory and how it relates to architecture engineering and construction,Evangelos Pantazis; D. Gerber,2019,Architectural Science Review,,https://www.semanticscholar.org/paper/b50cc2220c9a692e8c31e6465f08e7008ae10dbf,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1161271333694458,67,False,1.1844699,-4.290112
ade4419d3095,Design Patterns,Hybrid modeling design patterns,M. Rudolph; Stefan Kurz; Barbara Rakitsch,2023,Journal of Mathematics in Industry,,https://www.semanticscholar.org/paper/d1798033cdc2d510fec08ea61044d91d10061c67,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.09388786554336548,12,False,3.2412572,-1.6040981
ade78c466271,Design knowledge,Revised set of usability heuristics for the evaluation of interactive systems,"Pribeanu, C. (1)",,Informatica Economica,10.12948/issn14531305/21.3.2017.03,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.15337234735488892,149,False,0.8671523,-1.0284317
af4a4237d98a,Design knowledge,Utilization of design principles for hybrid learning configurations by interprofessional design teams,Petra H. M. Cremers; A. Wals; R. Wesselink; M. Mulder,2017,,,https://www.semanticscholar.org/paper/283b7871f4761ad84513199e4f22100232b20a4b,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11289846897125244,59,False,0.18672492,-1.9648144
af66a447ca7c,Design theory,Digital Panopticon: How Remote Work Monitoring Shapes Employee Behavior and Motivation,Aleksandar Nikodinovski; Darjan Karaba≈°eviƒá; Vuk Mirƒçetiƒá,2026,Businesses,,https://www.semanticscholar.org/paper/dcae6e93cb73b5532913f20f88311ba7d2aabcc4,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.25011366605758667,222,False,1.9627813,-3.3587325
b077c606da41,Design Guidelines,Classification approach for hybrid components in mechanical engineering with a focus on additive manufacturing,M. Ley; Ali Al-Zuhairi; R. Teutsch,2021,,,https://www.semanticscholar.org/paper/059e9cf8f5148cf9c2aa96430fa38ec930824191,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.2021111249923706,209,False,1.9280962,-3.9537706
