analysis_page,clustering_space,algorithm,configuration,paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
page2,umap5,hdbscan,hdbscan_mcs20_ms1,3dbca777664c,Design knowledge,Design Principles for Boundary Spanning in Transdisciplinary Design Science Research,"Möller, F. (1, 2); Chandra kruse, L. (3); Schoormann, T. (4); Otto, B. (1, 2)",,"The Transdisciplinary Reach of Design Science Research: 17th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2022, Proceedings. Lecture Notes in Computer Science (13229)",10.1007/978-3-031-06516-3_4,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1265864968299865,87,False,0.5096902,7.0712886,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,3e4851eff856,Design knowledge,Knowledge transfer in design education: A framework of criteria for design exercises,"Thoring, Katja (1); Mueller, Roland M. (2)",2012,"Proceedings of the 14th International Conference on Engineering and Product Design Education: Design Education for Future Wellbeing, EPDE 2012",,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1426131725311279,156,False,1.7294222,8.22813,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,42ca56313883,Design Patterns,"Architecture, design, implementation","Eden, Amnon H. (1, 2); Kazman, Rick (3, 4)",2003,Proceedings - International Conference on Software Engineering,10.1109/icse.2003.1201196,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1217979192733764,72,False,1.8479936,3.5323977,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,43b79273fd70,Design methods,The Landscape of Envisioning and Speculative Design Methods for Sustainable Mobility Futures,"Sustar, H. (1); Mladenović, M.N. (2); Givoni, M. (3)",,Sustainability,10.3390/su12062447,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1658298969268798,238,False,1.3216068,6.661146,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,462782b1c89b,Design Patterns,A taxonomy of 3D occlusion management techniques,"Elmqvist, Niklas (1); Tsigas, Philippas (1)",2007,Proceedings - IEEE Virtual Reality,10.1109/VR.2007.352463,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2002593278884887,336,False,0.8047248,4.2627707,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,465d28bc8d09,Design knowledge,Structured Visualization Design Knowledge for Grounding Generative Reasoning and Situated Feedback,"Gyarmati, Péter Ferenc (1, 2); Moritz, Dominik (3); Möller, Torsten (1); Koesten, Laura (1, 2, 4)",2026,arXiv,10.48550/arXiv.2512.20306,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1424877643585205,155,False,-0.85339373,4.757583,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,470d09e18259,Design Patterns,Modular Design Patterns for Systems that Learn and Reason,"Harmelen, Frank van",2022,IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology,10.1145/3486622.0000004,https://doi.org/10.1145/3486622.0000004,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1232687830924987,75,False,1.10466,3.6744475,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,4988843b7543,Design knowledge,Design Science Research: Guidance for Crafting and Reporting Design Knowledge Contributions,"Seymour, L.F. (1); Mullarkey, M. (2); Van Der Merwe, A. (3); Vom Brocke, J. (4)",,"South African Computer Science and Information Systems Research Trends: 46th Annual Conference, SAICSIT 2025. Communications in Computer and Information Science (2583)",10.1007/978-3-031-96262-2_11,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1272188425064087,92,False,0.40226433,8.457183,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,49da21b385d7,Design knowledge,A Review of Domain Knowledge Representation for Robot Task Planning,"Sun, Xiaolei and Zhang, Yu",2019,Proceedings of the 2019 4th International Conference on Mathematics and Artificial Intelligence,10.1145/3325730.3325756,https://doi.org/10.1145/3325730.3325756,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2075703144073486,347,False,1.3738118,8.940153,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,4a32a22b0b9c,Design Patterns,Modifiers: Increasing richness and nuance of design pattern languages,"Kolfschoten, Gwendolyn (1); Briggs, Robert O. (2)",2008,CEUR Workshop Proceedings,,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1956437230110168,326,False,2.2121198,2.5211089,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,4a7432e5a317,Design knowledge,Advancing entrepreneurship as a design science: developing additional design principles for effectuation,Stephen X. Zhang; E. Burg,2019,Small Business Economics,,https://www.semanticscholar.org/paper/a0380c5085f0208f2b662037a26a806fe6b44bfd,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.144986867904663,170,False,0.6696876,5.280477,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,4d05e05aa876,Design principles,Theoretical Constructs for Design Lenses for Developing Cyberbullying Countering Games for Adolescences,"Nieuwenhuize, Andries and Rahimi, Ebrahim and Maathuis, Clara",2023,Proceedings of the 11th Computer Science Education Research Conference,10.1145/3569173.3569180,https://doi.org/10.1145/3569173.3569180,1,Game · Games · Learning,"game, games, learning, game design, player, learners","This exploratory cluster contains 35 papers. Frequent terms include game, games, learning, game design, player, learners. Representative papers include A Theoretical Model for Game Mechanics: Bridging Design Practice and Education; Game Design as an Autonomous Research Subject; Form and Function: Toward a Better Understanding of Design-Based Games.",0.1703096032142639,27,False,-0.6170253,2.7437098,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,4d5285913fd8,Design Patterns,Defining and Identifying Attention Capture Deceptive Designs in Digital Interfaces,Alberto Monge Roffarello; Kai Lukoff; Luigi De Russis,2023,International Conference on Human Factors in Computing Systems,,https://www.semanticscholar.org/paper/0461e4536ae3dbf1dc17d92bd6b815a79311310a,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2050154209136963,344,False,0.92482686,2.5300882,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,506a676cb17b,Design Patterns,"Toward Visualization for Games: Theory, Design Space, and Patterns",B. Bowman; N. Elmqvist; T. J. Jankun-Kelly,2012,,10.1109/TVCG.2012.77,,1,Game · Games · Learning,"game, games, learning, game design, player, learners","This exploratory cluster contains 35 papers. Frequent terms include game, games, learning, game design, player, learners. Representative papers include A Theoretical Model for Game Mechanics: Bridging Design Practice and Education; Game Design as an Autonomous Research Subject; Form and Function: Toward a Better Understanding of Design-Based Games.",0.1475178003311157,17,False,-0.80597186,3.0587065,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,51099fe3fdce,Design Patterns,Making Sense of Design Patterns,"Hoekstra, Rinke (1, 2); Breuker, Joost (1)",2010,Lecture Notes in Computer Science,10.1007/978-3-642-16438-5_23,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1066204905509948,33,False,1.9674739,2.567954,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,561f08f67362,Design Rules,"Design Rules, Volume 2: How Technology Shapes Organizations: Chapter 13 Platform Systems vs. Step Processes - The Value of Options and the Power of Modularity",Carliss Y. Baldwin,2019,Social Science Research Network,,https://www.semanticscholar.org/paper/98bbae75a4546fd65c07fbccf02a722817b6725c,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1939849257469177,320,False,0.57200885,4.462231,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5661de15ea0f,Design methods,A Typology of Design Ideas,"Inie, Nanna and Dalsgaard, Peter",2017,Proceedings of the 2017 ACM SIGCHI Conference on Creativity and Cognition,10.1145/3059454.3059464,https://doi.org/10.1145/3059454.3059464,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1223459243774414,74,False,-0.036601625,7.2727,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5a25cbf385d6,Design expertise,Everyday Design Knowledge: A Knowledge-in-Pieces Perspective on HCI Learning,"Lotsos, Alexandros and Banerjee, Amartya and Wang, Yizhu and Horn, Michael",2026,Proceedings of the 2026 Designing Interactive Systems Conference,10.1145/3800645.3813036,https://doi.org/10.1145/3800645.3813036,-1,Noise / weak affinity,"hci, heuristics, hci design, design heuristics, edps, hci edps",24 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1341060996055603,18,False,5.1731586,5.2716293,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5a57c73154f6,Design Patterns,Object oriented design pattern decay: a taxonomy,"Schanz, Travis and Izurieta, Clemente",2010,Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement,10.1145/1852786.1852796,https://doi.org/10.1145/1852786.1852796,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2001917958259582,335,False,1.9495373,2.6934445,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5a8306f435ea,Design knowledge,Design principles: The foundation of design,"Fu, Katherine K. (1); Yang, Maria C. (2); Wood, Kristin L. (3)",2015,Proceedings of the ASME Design Engineering Technical Conference,10.1115/DETC201546157,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.0957624316215515,10,False,0.42822692,7.1408997,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5e43d7253569,Design Guidelines,Bridging HRI Theory and Practice: Design Guidelines for Robot Communication in Dairy Farming,"Cila, Nazli and Gonz\'alez Gonz\'alez, Irene and Jacobs, Jan and Rozendaal, Marco",2024,Proceedings of the 2024 ACM/IEEE International Conference on Human-Robot Interaction,10.1145/3610977.3634991,https://doi.org/10.1145/3610977.3634991,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2258709073066711,368,False,2.8713312,4.334363,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,5f810f61b926,Design knowledge,A typology of design knowledge: A theoretical framework,"Müller, Roland M. (1); Thoring, Katja (2)",2010,"16th Americas Conference on Information Systems 2010, AMCIS 2010",,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1085554361343383,43,False,1.4109544,8.04783,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,6264e280f9b8,Design knowledge,Exploring the Abstraction Levels of Design Principles: The Case of Chatbots,"Wache, Hendrik (1); Möller, Frederik (2, 3); Schoormann, Thorsten (4); Strobel, Gero (5); Petrik, Dimitri (6)",2022,"17th International Conference on Wirtschaftsinformatik, WI 2022",,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1273398995399475,94,False,0.56641036,6.82405,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,631c79d1cbc5,Design Patterns,Abstraction classes in software design,"Eden, A.H. (1); Hirshfeld, Y.; Kazman, R.",,IEE Proceedings-Software,10.1049/ip-sen:20050075,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1541107296943664,201,False,1.7859588,3.7305765,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,64230bcb1202,Design theory,Chimera heuristics: Generative rational heuristics for the unknown from design theory,Agathe Gilain; Pascal le Le Masson; B. Weil,2023,European Management Review,,https://www.semanticscholar.org/paper/046e1e9a9fc6dc38b07293cd91dbc526b1db8743,-1,Noise / weak affinity,"hci, heuristics, hci design, design heuristics, edps, hci edps",24 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1942871809005737,24,False,3.480289,6.7663736,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,662ae9cea17d,Design Guidelines,1C3-2 A Literature Survey on UX Design Properties and Principles Of Smart Device Design for the Disabled::From the Perspective of the Value/Quality of Human Life,Joohwan Park; S. Han; Mingyu Lee; Hyeji Jang,2015,,,https://www.semanticscholar.org/paper/9670b44f4883bc35bbc36ec46524c0a37d9114dd,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2124973535537719,354,False,1.9631662,5.828635,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,66a74be75bef,Design theory,An analysis and critique of Research through Design: towards a formalization of a research approach,"Zimmerman, John and Stolterman, Erik and Forlizzi, Jodi",2010,Proceedings of the 8th ACM Conference on Designing Interactive Systems,10.1145/1858171.1858228,https://doi.org/10.1145/1858171.1858228,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1447479724884033,167,False,-0.25012222,7.8728056,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,66f985f8b386,Design Patterns,The Concept of Reference Architectures,Robert J. Cloutier; G. Muller; D. Verma; Roshi Rose Nilchiani; Eirik Hole; Mary A. Bone,2010,Systems Engineering,,https://www.semanticscholar.org/paper/dae4888e82d860c05944f39c8ec86bfada70e259,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1580556035041809,213,False,2.089721,3.0023954,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,68bf6cd63875,Design theory,Design epistemology as innovation in public health research,A. Estany,2020,,,https://www.semanticscholar.org/paper/49d0d80cace9913bdeabbd7376508b67572245a8,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.155858039855957,207,False,1.5926355,6.1398745,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,69bb5b15bdd3,Design Guidelines,Heuristics for Supporting Cooperative Dashboard Design,V. Setlur; M. Correll; A. Satyanarayan; M. Tory,2024,,10.1109/TVCG.2023.3327158,,-1,Noise / weak affinity,"hci, heuristics, hci design, design heuristics, edps, hci edps",24 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1530491709709167,20,False,3.4971235,6.530902,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,6c928237afcf,Design Patterns,Micro patterns in Java code,"Gil, J. (1); Maman, I. (1)",,SIGPLAN Notices,10.1145/1103845.1094819,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2066373825073242,346,False,2.3234148,2.5333657,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,6d9eecf54c53,Design Patterns,Control patterns in a health-care network,V. Kartseva; J. Hulstijn; J. Gordijn; Yao-Hua Tan,2007,European Journal of Information Systems,,https://www.semanticscholar.org/paper/7da4219a8d4791e46c302a132c39b6fad3820de8,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.203377366065979,340,False,1.3273348,4.0401754,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,6fdd15b8daea,Design knowledge,Communicating nascent design theories on innovative information systems through multi-grounded design principles,"Heinrich, Peter (1); Schwabe, Gerhard (1)",2014,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-319-06701-8_10,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.126638650894165,89,False,0.7205702,8.395078,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,705b504131f6,Design knowledge,A conceptual framework to construct an artefact for meta-abstract design knowledge in design science research,"Ostrowski, Lukasz (1); Helfert, Markus (1); Xie, Shuyan (1)",2012,Proceedings of the Annual Hawaii International Conference on System Sciences,10.1109/HICSS.2012.51,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1446961164474487,166,False,0.435751,8.017448,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,71f9925563a6,Design rationale,"Questions, Options, and Criteria: elements of Design Space Analysis","MacLean, A. (1); Young, R.M.; Bellotti, V.M.E.; Moran, T.P.",,Human-Computer Interaction,10.1207/s15327051hci0603&4_2,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1347265243530273,129,False,-0.553369,5.471332,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,7624ada60ef5,Design theory,A systematic approach for the development of porous concrete based on axiomatic design theory,"Tran, X.H. (1); Tawie, R. (1); Lee, H.K. (1)",2009,Computers and Concrete,10.12989/cac.2009.6.6.491,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2445003986358642,382,False,0.27943534,5.482826,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,7afe82160b59,Design Patterns,Antipatterns in the creation of intelligent systems,"Laplante, P. (1); Hoffman, R.R.; Klein, G.",,IEEE Intelligent Systems,10.1109/MIS.2007.3,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.140573501586914,146,False,1.8120021,3.535365,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,7baa1d9ec242,Design knowledge,New Design Knowledge and the Fifth Order of Design,"Mortati, Marzia",2022,Design Issues,10.1162/desi_a_00695,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1022557616233825,18,False,1.8300077,7.0171294,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,7d5d566e7d9b,Design theory,What should we expect from research through design?,"Gaver, William",2012,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2207676.2208538,https://doi.org/10.1145/2207676.2208538,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1053380966186523,27,False,-0.23156275,7.565192,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,7d6de5f94a84,Design Patterns,(Re)Defining Restorative and Regenerative Urban Design and Their Relation to UNSDGs—A Systematic Review,Q. He; A. Reith,2022,Sustainability,,https://www.semanticscholar.org/paper/74899d67d3abaa19a3ba03da3021d15a3aeeaebe,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2186726331710815,360,False,-0.085460514,6.069903,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,81c74e1bcf00,Design knowledge,Evaluation of the relationship between studies of design research and design process in the field of architecture: a systematic review,Amirali Alaie; Nooshin Ziashahabi; A. Ekhlassi; Mohsen Faizi; S. Yazdanfar,2025,Design Science,,https://www.semanticscholar.org/paper/9f403fe0056795fb1ee1546f01c7c4bd16ee2f4e,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1363211870193481,135,False,0.11570867,7.7950306,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,8391308bc194,Design theory,"Design creativity for transitions: C-K/Topos, an advanced design theory for creative preservation",P. le Masson; Daniel Carvajal-Perez; Honorine Harlé; A. Hatchuel; Nafissa Jibet; Louise Taupin; B. Weil,2026,Design Science,,https://www.semanticscholar.org/paper/1283725fe9296827f085a90829222aa9d0ae9633,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2238121628761291,366,False,-0.99856675,7.6383457,False,0,,
page2,umap5,hdbscan,hdbscan_mcs20_ms1,84cf9697f69d,Design theory,Building an information system design theory for vigilant EIS,"Walls, Joseph G. (1); Widmeyer, George R. (1); El Sawy, Omar A. (1)",1992,Information Systems Research,10.1287/isre.3.1.36,,0,Patterns · Knowledge · Theory,"patterns, knowledge, theory, pattern, research, design knowledge","This exploratory cluster contains 400 papers. Frequent terms include patterns, knowledge, theory, pattern, research, design knowledge. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.144875168800354,168,False,-1.0281551,6.6276517,False,0,,
