paper_id,title,doi,suggested_filename,status,source,url,message
77b350f029e7,A taxonomy and ontology for digital platforms,,A_taxonomy_and_ontology_for_digital_platforms.pdf,no_open_pdf_candidate,,,
ef3a9300a2f3,Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review,,Developing_a_competency_taxonomy_for_teacher_design_knowledge_in_technology_enhanced_learn.pdf,no_open_pdf_candidate,,,
2042efa7e455,The DSR grid: six core dimensions for effectively planning and communicating design science research projects,,The_DSR_grid_six_core_dimensions_for_effectively_planning_and_communicating_design_science.pdf,no_open_pdf_candidate,,,
fda0636dbea5,Design Research: Aesthetic Epistemology and Explanatory Knowledge,,Design_Research_Aesthetic_Epistemology_and_Explanatory_Knowledge.pdf,failed,Semantic Scholar openAccessPdf,https://doi.org/10.1016/j.sheji.2017.09.002,Semantic Scholar openAccessPdf: not PDF (text/html;charset=UTF-8)
29a8891f4c02,The Need for Design Cases: Disseminating Design Knowledge,,The_Need_for_Design_Cases_Disseminating_Design_Knowledge.pdf,no_open_pdf_candidate,,,
c058d036363a,What designers know,,What_designers_know.pdf,no_open_pdf_candidate,,,
f02904f836be,Universal Participatory Design: Achievements and Challenges,,Universal_Participatory_Design_Achievements_and_Challenges.pdf,no_open_pdf_candidate,,,
714b3f6f8ac7,Degrees of Interaction: Towards a Classification,,Degrees_of_Interaction_Towards_a_Classification.pdf,no_open_pdf_candidate,,,
c825a5e5ab08,Functional design framework for innovative design thinking in product development,,Functional_design_framework_for_innovative_design_thinking_in_product_development.pdf,no_open_pdf_candidate,,,
878cf959ac53,Designerly Research Methods and Researcherly Design Methods,,Designerly_Research_Methods_and_Researcherly_Design_Methods.pdf,no_open_pdf_candidate,,,
9de0e13a7156,Towards functional de novo designed proteins.,,Towards_functional_de_novo_designed_proteins.pdf,failed,Semantic Scholar openAccessPdf,https://research-information.bris.ac.uk/files/203381269/1_s2.0_S1367593119300043_main.pdf,Semantic Scholar openAccessPdf: HTTP 403
885a1eee70e3,"The Design of Business Models: What, How and Why",,The_Design_of_Business_Models_What_How_and_Why.pdf,no_open_pdf_candidate,,,
da2bb1488305,Rigor in MIS Survey Research: In Search of Ideal Survey Methodological Attributes,,Rigor_in_MIS_Survey_Research_In_Search_of_Ideal_Survey_Methodological_Attributes.pdf,no_open_pdf_candidate,,,
799b06403189,State of the Art on Robust Design Methods for Additive Manufacturing,,State_of_the_Art_on_Robust_Design_Methods_for_Additive_Manufacturing.pdf,no_open_pdf_candidate,,,
03ce61847eb3,Emotion Semantics Construction in Industrial Product Application,,Emotion_Semantics_Construction_in_Industrial_Product_Application.pdf,no_open_pdf_candidate,,,
66218ff443f6,Deliberated Evolution: Stalking the View Matcher in Design Space,,Deliberated_Evolution_Stalking_the_View_Matcher_in_Design_Space.pdf,no_open_pdf_candidate,,,
76669ffc8981,A Framework for Effective Virtual Commissioning: Guiding Principles for Seamless System Integration,,A_Framework_for_Effective_Virtual_Commissioning_Guiding_Principles_for_Seamless_System_Int.pdf,no_open_pdf_candidate,,,
94347a49c12b,Using System Dynamics to Construct Design Theory for Community Information Systems,,Using_System_Dynamics_to_Construct_Design_Theory_for_Community_Information_Systems.pdf,no_open_pdf_candidate,,,
6e06768bb26b,Design as Research in Landscape Architecture,,Design_as_Research_in_Landscape_Architecture.pdf,failed,Semantic Scholar openAccessPdf,http://lj.uwpress.org/content/38/1-2/87.full.pdf,Semantic Scholar openAccessPdf: HTTP 403
215d4603e3c7,A case study of the extension of floorplan flexibility using sector margins,,A_case_study_of_the_extension_of_floorplan_flexibility_using_sector_margins.pdf,no_open_pdf_candidate,,,
55dc4ef842a6,IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS,,IMPLEMENTATION_OF_THE_BASIC_PRINCIPLES_OF_FORMING_THE_ARCHITECTURE_OF_NON_FORMAL_EDUCATION.pdf,no_open_pdf_candidate,,,
ac2f5510db32,Beyond geometric complexity: a critical review of complexity theory and how it relates to architecture engineering and construction,,Beyond_geometric_complexity_a_critical_review_of_complexity_theory_and_how_it_relates_to_a.pdf,no_open_pdf_candidate,,,
8ade38cacb53,Architectural Design Method of Architectural Engineering,,Architectural_Design_Method_of_Architectural_Engineering.pdf,no_open_pdf_candidate,,,
4592ed134f14,The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1,,The_relation_between_brain_learning_physiology_and_conceptualization_methods_in_the_design.pdf,no_open_pdf_candidate,,,
5389fb1cc38b,Elements of a design method – a basis for describing and evaluating design methods,,Elements_of_a_design_method_a_basis_for_describing_and_evaluating_design_methods.pdf,no_open_pdf_candidate,,,
9fbb38d67689,Analysis of methods of creating new technical systems,,Analysis_of_methods_of_creating_new_technical_systems.pdf,no_open_pdf_candidate,,,
f47226c43979,The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities,,The_Human_Centredness_Metric_Early_Assessment_of_the_Quality_of_Human_Centred_Design_Activ.pdf,no_open_pdf_candidate,,,
f16832406221,A Framework for Systemic Design,,A_Framework_for_Systemic_Design.pdf,no_open_pdf_candidate,,,
bee7b59885fa,Adapting the FBS Model of Designing for Usage-Driven Innovation Processes,,Adapting_the_FBS_Model_of_Designing_for_Usage_Driven_Innovation_Processes.pdf,no_open_pdf_candidate,,,
27b32c0d515d,Advancing service design research with design science research,,Advancing_service_design_research_with_design_science_research.pdf,no_open_pdf_candidate,,,
e9826a1c57b0,In Search of Living Law: How Should We Design for (Digital) Legal Interaction?,,In_Search_of_Living_Law_How_Should_We_Design_for_Digital_Legal_Interaction.pdf,no_open_pdf_candidate,,,
3269f651fd9c,"Designing AI-Enabled Engineering Courses: E-AIP Framework for Learning Outcomes, Process Evidence, and Integrity",,Designing_AI_Enabled_Engineering_Courses_E_AIP_Framework_for_Learning_Outcomes_Process_Evi.pdf,no_open_pdf_candidate,,,
9ddabd46988b,Towards project communication management patterns,,Towards_project_communication_management_patterns.pdf,downloaded,Semantic Scholar openAccessPdf,https://wnus.edu.pl/si/file/article/view/3313.pdf,/Users/baiyixin/Downloads/pdf_386_by_paper_id/Towards_project_communication_management_patterns.pdf
e763873f823a,Formalising design patterns,,Formalising_design_patterns.pdf,no_open_pdf_candidate,,,
3a87795ac48c,Framework for Designing and Evaluating Game Achievements,,Framework_for_Designing_and_Evaluating_Game_Achievements.pdf,no_open_pdf_candidate,,,
12029fe2805e,Considerações sobre o pattern,,Considerac_o_es_sobre_o_pattern.pdf,no_open_pdf_candidate,,,
1fda49b32463,A Pattern-Oriented Approach to a Methodical Evaluation of Modeling Methods,,A_Pattern_Oriented_Approach_to_a_Methodical_Evaluation_of_Modeling_Methods.pdf,downloaded,Semantic Scholar openAccessPdf,https://journal.acs.org.au/index.php/ajis/article/download/371/337,/Users/baiyixin/Downloads/pdf_386_by_paper_id/A_Pattern_Oriented_Approach_to_a_Methodical_Evaluation_of_Modeling_Methods.pdf
0783409933b4,A Two-Dimensional Framework for AI Agent Design Patterns: Cognitive Function and Execution Topology,,A_Two_Dimensional_Framework_for_AI_Agent_Design_Patterns_Cognitive_Function_and_Execution_.pdf,no_open_pdf_candidate,,,
09055cc69e8c,A Theoretical Model for Game Mechanics: Bridging Design Practice and Education,,A_Theoretical_Model_for_Game_Mechanics_Bridging_Design_Practice_and_Education.pdf,no_open_pdf_candidate,,,
b42559e0a5d5,ICT Systems Security and Privacy Protection,,ICT_Systems_Security_and_Privacy_Protection.pdf,downloaded,Semantic Scholar openAccessPdf,https://inria.hal.science/hal-01370409v1/file/BookFrontmatter.pdf,/Users/baiyixin/Downloads/pdf_386_by_paper_id/ICT_Systems_Security_and_Privacy_Protection.pdf
5a05967135ba,Cross-cultural adaptation of educational design patterns at scale,,Cross_cultural_adaptation_of_educational_design_patterns_at_scale.pdf,no_open_pdf_candidate,,,
77ba97562fe7,Teachers’ Collaborative Pattern Language Design,,Teachers_Collaborative_Pattern_Language_Design.pdf,no_open_pdf_candidate,,,
368e4036648e,From Directional Stimuli to Prompt Architectures: Documenting the Practice of Meta-Prompting,,From_Directional_Stimuli_to_Prompt_Architectures_Documenting_the_Practice_of_Meta_Promptin.pdf,no_open_pdf_candidate,,,
ade4419d3095,Hybrid modeling design patterns,,Hybrid_modeling_design_patterns.pdf,no_open_pdf_candidate,,,
35874d939f8d,"Patterns, anticipation and participatory futures",,Patterns_anticipation_and_participatory_futures.pdf,no_open_pdf_candidate,,,
1744134ec197,A pattern language for designing innovative projects: project design patterns,,A_pattern_language_for_designing_innovative_projects_project_design_patterns.pdf,no_open_pdf_candidate,,,
3524dd73bb30,Design Patterns of Biological Cells,,Design_Patterns_of_Biological_Cells.pdf,failed,Semantic Scholar openAccessPdf,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bies.202300188,Semantic Scholar openAccessPdf: HTTP 403
09e4195a775c,BIOPHILIC DESIGN PATTERNS: Emerging Nature-Based Parameters for Health and Well-Being in the Built Environment,,BIOPHILIC_DESIGN_PATTERNS_Emerging_Nature_Based_Parameters_for_Health_and_Well_Being_in_th.pdf,no_open_pdf_candidate,,,
4000c6073b5d,Design Patterns and Design Principles for Internal Domain-Specific Languages,,Design_Patterns_and_Design_Principles_for_Internal_Domain_Specific_Languages.pdf,no_open_pdf_candidate,,,
6ea89aad84f6,Development of Sustainable Integrated Design Framework for Stream Restoration,,Development_of_Sustainable_Integrated_Design_Framework_for_Stream_Restoration.pdf,no_open_pdf_candidate,,,
4567075d70b4,Making Argumentation Serve Design,,Making_Argumentation_Serve_Design.pdf,no_open_pdf_candidate,,,
ab97fa9e6ec7,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",,Argumentative_Design_Rationale_and_the_Object_Oriented_Development_Process_better_analysis.pdf,no_open_pdf_candidate,,,
5c096c480387,User interfaces of information retrieval systems and user friendliness,,User_interfaces_of_information_retrieval_systems_and_user_friendliness.pdf,no_open_pdf_candidate,,,
43856ed76df1,Hybrid Prototyping: Pure Theory or a Practical Solution to Accelerating Prototyping Tasks?,,Hybrid_Prototyping_Pure_Theory_or_a_Practical_Solution_to_Accelerating_Prototyping_Tasks.pdf,no_open_pdf_candidate,,,
f941f0424e1a,"Design Rules, Volume 2: Chapter 6—The Value Structure of Technologies, Part 1: Mapping Functional Components",,Design_Rules_Volume_2_Chapter_6_The_Value_Structure_of_Technologies_Part_1_Mapping_Functio.pdf,no_open_pdf_candidate,,,
cf2ee8097a06,"Design Rules, Volume 2: Chapter 4—The Mirroring Hypothesis: Linkages Inside and Across Transaction Free Zones",,Design_Rules_Volume_2_Chapter_4_The_Mirroring_Hypothesis_Linkages_Inside_and_Across_Transa.pdf,no_open_pdf_candidate,,,
1d033f71eb02,"Soft, Flexible, and Stretchable Platforms for Tissue‐Interfaced Bioelectronics",,Soft_Flexible_and_Stretchable_Platforms_for_Tissue_Interfaced_Bioelectronics.pdf,no_open_pdf_candidate,,,
892ad7622adf,"Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault–Nissan Alliance “Common Module Family” Architecture",,Modularity_Design_Rules_for_Architecture_Development_Theory_Implementation_and_Evidence_fr.pdf,failed,Semantic Scholar openAccessPdf,https://www.mdpi.com/2199-8531/7/4/242/pdf?version=1638839034,Semantic Scholar openAccessPdf: HTTP 403
6f114a6d29d1,Toward a Conceptualization of Organizational Modularity,,Toward_a_Conceptualization_of_Organizational_Modularity.pdf,no_open_pdf_candidate,,,
2faef10b819d,A design theory for software engineering,,A_design_theory_for_software_engineering.pdf,no_open_pdf_candidate,,,
232abf4e9e91,The Conceptual Design of Mechanical Products,,The_Conceptual_Design_of_Mechanical_Products.pdf,no_open_pdf_candidate,,,
64230bcb1202,Chimera heuristics: Generative rational heuristics for the unknown from design theory,,Chimera_heuristics_Generative_rational_heuristics_for_the_unknown_from_design_theory.pdf,no_open_pdf_candidate,,,
02f3ae017acb,Design Theory and Method of Complex Products: A Review,,Design_Theory_and_Method_of_Complex_Products_A_Review.pdf,no_open_pdf_candidate,,,
7fb79f6d2f73,"PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS",,PEDAGOGICAL_DESIGN_CONCEPT_PRINCIPLES_MODELS.pdf,no_open_pdf_candidate,,,
c1db52f69aae,Editorial: A Critical Look at Theories in Design Science Research,,Editorial_A_Critical_Look_at_Theories_in_Design_Science_Research.pdf,failed,Semantic Scholar openAccessPdf,https://oulurepo.oulu.fi/bitstream/10024/28765/1/nbnfi-fe2020111089775.pdf,Semantic Scholar openAccessPdf: HTTP 403
79d31b954d2a,THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN,,THE_LOGICS_OF_DOUBLE_PROOF_IN_PROOF_OF_CONCEPT_A_DESIGN_THEORY_BASED_MODEL_OF_EXPERIMENTAT.pdf,no_open_pdf_candidate,,,
d2fba2826d90,Design Principles for Platform-Enabled Knowledge Commons with an Expository Instantiation,,Design_Principles_for_Platform_Enabled_Knowledge_Commons_with_an_Expository_Instantiation.pdf,no_open_pdf_candidate,,,
68bf6cd63875,Design epistemology as innovation in public health research,,Design_epistemology_as_innovation_in_public_health_research.pdf,failed,Semantic Scholar openAccessPdf,https://doi.org/10.1093/eurpub/ckaa165.647,Semantic Scholar openAccessPdf: HTTP 403
fd05a25a5e94,Four Criteria for Design Theories,,Four_Criteria_for_Design_Theories.pdf,no_open_pdf_candidate,,,
50c94f5857d8,Eight Components of a Design Theory of Sonification,,Eight_Components_of_a_Design_Theory_of_Sonification.pdf,no_open_pdf_candidate,,,
85c3a6761bcc,Designing Process Guidance Systems,,Designing_Process_Guidance_Systems.pdf,no_open_pdf_candidate,,,
d19f5f66d2ba,A Survey of Definition and its Role in Strengthening Design Theory,,A_Survey_of_Definition_and_its_Role_in_Strengthening_Design_Theory.pdf,no_open_pdf_candidate,,,
20f56bbbd10c,2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy,,2_Interstitial_Design_Processes_How_Design_Thinking_and_Social_Design_Processes_Bridge_The.pdf,no_open_pdf_candidate,,,
ad8d60b9d2e6,WAR GAMES CLASSIFICATION SYSTEMS,,WAR_GAMES_CLASSIFICATION_SYSTEMS.pdf,no_open_pdf_candidate,,,
c2c57ac5453e,"Theory construction in design research. Criteria, approaches, and methods.",,Theory_construction_in_design_research_Criteria_approaches_and_methods.pdf,no_open_pdf_candidate,,,
6ecb18a5b139,TO THE PROBLEM OF FORMING THE CATEGORIAL AND CONCEPTUAL APPARATUS OF THE COURSE “HISTORY AND METHODOLOGY OF DESIGN DESIGN”,,TO_THE_PROBLEM_OF_FORMING_THE_CATEGORIAL_AND_CONCEPTUAL_APPARATUS_OF_THE_COURSE_HISTORY_AN.pdf,no_open_pdf_candidate,,,
3f7b5dc9fc40,Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism,,Concerning_the_Epistemology_of_Design_The_Role_of_the_Eco_Cognitive_Model_of_Abduction_in_.pdf,failed,Semantic Scholar openAccessPdf,https://www.mdpi.com/2409-9287/8/2/33/pdf?version=1680075761,Semantic Scholar openAccessPdf: HTTP 403
6194ef223969,A typology of Urban Design theories and its application to the shared body of knowledge,,A_typology_of_Urban_Design_theories_and_its_application_to_the_shared_body_of_knowledge.pdf,no_open_pdf_candidate,,,
83d1ebe7d6c0,Design Theory in Information Systems,,Design_Theory_in_Information_Systems.pdf,no_open_pdf_candidate,,,
41443180c5b4,"Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda",,Service_Ecosystem_Design_Propositions_Process_Model_and_Future_Research_Agenda.pdf,no_open_pdf_candidate,,,
03fd54829f02,Digisprudence: the design of legitimate code,,Digisprudence_the_design_of_legitimate_code.pdf,no_open_pdf_candidate,,,
2c8a6e74557f,"The tacit knowledge of entrepreneurial design: Interrelating theory, practice and prescription in entrepreneurship research",,The_tacit_knowledge_of_entrepreneurial_design_Interrelating_theory_practice_and_prescripti.pdf,no_open_pdf_candidate,,,
141f85abba0a,How to Define Design in Industrial Control and Automation Software,,How_to_Define_Design_in_Industrial_Control_and_Automation_Software.pdf,no_open_pdf_candidate,,,
00781ed0e844,Cognitive Point of View in Recursive Design,,Cognitive_Point_of_View_in_Recursive_Design.pdf,no_open_pdf_candidate,,,
66d4b9b36f31,"SHEAFIFICATION AS A DESIGN TECHNIQUE FOR CREATIVE PRESERVATION – PRINCIPLES, ILLUSTRATIONS, AND FIRST APPLICATIONS",,SHEAFIFICATION_AS_A_DESIGN_TECHNIQUE_FOR_CREATIVE_PRESERVATION_PRINCIPLES_ILLUSTRATIONS_AN.pdf,no_open_pdf_candidate,,,
d250dc6eb9d9,Systems Thinking and Design Thinking: The Search for Principles in the World We Are Making,,Systems_Thinking_and_Design_Thinking_The_Search_for_Principles_in_the_World_We_Are_Making.pdf,no_open_pdf_candidate,,,
af66a447ca7c,Digital Panopticon: How Remote Work Monitoring Shapes Employee Behavior and Motivation,,Digital_Panopticon_How_Remote_Work_Monitoring_Shapes_Employee_Behavior_and_Motivation.pdf,no_open_pdf_candidate,,,
288676f720a1,A design theory for digital platforms supporting online communities: a multiple case study,,A_design_theory_for_digital_platforms_supporting_online_communities_a_multiple_case_study.pdf,no_open_pdf_candidate,,,
056ae4e01610,Beyond the old game design: a new design paradigm in Game Studies through C-K Theory,,Beyond_the_old_game_design_a_new_design_paradigm_in_Game_Studies_through_C_K_Theory.pdf,no_open_pdf_candidate,,,
363ca9685308,Cognitive Architecture and Instructional Design: 20 Years Later,,Cognitive_Architecture_and_Instructional_Design_20_Years_Later.pdf,no_open_pdf_candidate,,,
5b52ec143fa6,The ECC Methodology for Architecture Design Theory and Practices Research,,The_ECC_Methodology_for_Architecture_Design_Theory_and_Practices_Research.pdf,no_open_pdf_candidate,,,
67d72b35ce6b,A nascent design theory for explainable intelligent systems,,A_nascent_design_theory_for_explainable_intelligent_systems.pdf,no_open_pdf_candidate,,,
0e02199ea150,The Inspiration of Design Affairology to Hcd in Post Humanism Era,,The_Inspiration_of_Design_Affairology_to_Hcd_in_Post_Humanism_Era.pdf,no_open_pdf_candidate,,,
91ac41f73380,Knowing the Unknowable: Understanding and Measuring Design Impact Across Disciplines and Scale,,Knowing_the_Unknowable_Understanding_and_Measuring_Design_Impact_Across_Disciplines_and_Sc.pdf,no_open_pdf_candidate,,,
e47202a23273,Toward a design theory of strategic enterprise management business intelligence (SEMBI) capability maturity model,,Toward_a_design_theory_of_strategic_enterprise_management_business_intelligence_SEMBI_capa.pdf,no_open_pdf_candidate,,,
1e8f1494fc78,Collaboration Engineering Methodology: Horizontal Extension to Accommodate Project and Program Concerns,,Collaboration_Engineering_Methodology_Horizontal_Extension_to_Accommodate_Project_and_Prog.pdf,no_open_pdf_candidate,,,
